"REF_DATE","GEO","DGUID","Type of crop","Supply and disposition of grains","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016-03","Canada","2016A000011124","Dry peas","Other domestic disappearance","Metric tonnes","214","thousands","3","v73866628","1.10.17","484.7","","","","1"
"2016-03","Canada","2016A000011124","Dry peas","Total ending stocks","Metric tonnes","214","thousands","3","v73866629","1.10.18","1350.7","","","","1"
"2016-03","Canada","2016A000011124","Dry peas","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866630","1.10.19","1058.0","","","","1"
"2016-03","Canada","2016A000011124","Dry peas","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866631","1.10.20","292.7","","","","1"
"2016-03","Canada","2016A000011124","Lentils","Total supplies","Metric tonnes","214","thousands","3","v73866632","1.11.1","2917.6","","","","1"
"2016-03","Canada","2016A000011124","Lentils","Total beginning stocks","Metric tonnes","214","thousands","3","v73866633","1.11.2","363.0","","","","1"
"2016-03","Canada","2016A000011124","Lentils","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866634","1.11.3","320.0","","","","1"
"2016-03","Canada","2016A000011124","Lentils","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866635","1.11.4","43.0","","","","1"
"2016-03","Canada","2016A000011124","Lentils","Production","Metric tonnes","214","thousands","3","v73866636","1.11.5","2540.5","","","","1"
"2016-03","Canada","2016A000011124","Lentils","Imports","Metric tonnes","214","thousands","3","v73866637","1.11.6","14.1","","","","1"
"2016-03","Canada","2016A000011124","Lentils","Total disposition","Metric tonnes","214","thousands","3","v73866638","1.11.7","2917.6","","","","1"
"2016-03","Canada","2016A000011124","Lentils","Total exports","Metric tonnes","214","thousands","3","v73866639","1.11.8","1892.3","","","","1"
"2016-03","Canada","2016A000011124","Lentils","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866640","1.11.11","470.4","","","","1"
"2016-03","Canada","2016A000011124","Lentils","Seed requirements","Metric tonnes","214","thousands","3","v73866641","1.11.13","0.0","","","","1"
"2016-03","Canada","2016A000011124","Lentils","Other domestic disappearance","Metric tonnes","214","thousands","3","v73866642","1.11.17","470.4","","","","1"
"2016-03","Canada","2016A000011124","Lentils","Total ending stocks","Metric tonnes","214","thousands","3","v73866643","1.11.18","554.9","","","","1"
"2016-03","Canada","2016A000011124","Lentils","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866644","1.11.19","427.0","","","","1"
"2016-03","Canada","2016A000011124","Lentils","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866645","1.11.20","127.9","","","","1"
"2016-07","Canada","2016A000011124","All wheat","Total supplies","Metric tonnes","214","thousands","3","v73866455","1.1.1","34856.5","","","","1"
"2016-07","Canada","2016A000011124","All wheat","Total beginning stocks","Metric tonnes","214","thousands","3","v73866456","1.1.2","7100.6","","","","1"
"2016-07","Canada","2016A000011124","All wheat","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866457","1.1.3","2868.0","","","","1"
"2016-07","Canada","2016A000011124","All wheat","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866458","1.1.4","4232.6","","","","1"
"2016-07","Canada","2016A000011124","All wheat","Production","Metric tonnes","214","thousands","3","v73866459","1.1.5","27647.4","","","","1"
"2016-07","Canada","2016A000011124","All wheat","Imports","Metric tonnes","214","thousands","3","v73866460","1.1.6","108.6","","","","1"
"2016-07","Canada","2016A000011124","All wheat","Total disposition","Metric tonnes","214","thousands","3","v73866461","1.1.7","34856.5","","","","1"
"2016-07","Canada","2016A000011124","All wheat","Total exports","Metric tonnes","214","thousands","3","v73866462","1.1.8","21704.9","","","","1"
"2016-07","Canada","2016A000011124","All wheat","Grain exports","Metric tonnes","214","thousands","3","v73866463","1.1.9","21427.2","","","","1"
"2016-07","Canada","2016A000011124","All wheat","Product exports","Metric tonnes","214","thousands","3","v73866464","1.1.10","277.7","","","","1"
"2016-07","Canada","2016A000011124","All wheat","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866465","1.1.11","7973.4","","","","1"
"2016-07","Canada","2016A000011124","All wheat","Human food","Metric tonnes","214","thousands","3","v73866466","1.1.12","2854.5","","","","1"
"2016-07","Canada","2016A000011124","All wheat","Seed requirements","Metric tonnes","214","thousands","3","v73866467","1.1.13","933.1","","","","1"
"2016-07","Canada","2016A000011124","All wheat","Industrial use","Metric tonnes","214","thousands","3","v73866468","1.1.14","664.0","","","","1"
"2016-07","Canada","2016A000011124","All wheat","Loss in handling","Metric tonnes","214","thousands","3","v73866469","1.1.15","30.4","","","","1"
"2016-07","Canada","2016A000011124","All wheat","Animal feed, waste and dockage","Metric tonnes","214","thousands","3","v73866470","1.1.16","3491.4","","","","1"
"2016-07","Canada","2016A000011124","All wheat","Total ending stocks","Metric tonnes","214","thousands","3","v73866471","1.1.18","5178.3","","","","1"
"2016-07","Canada","2016A000011124","All wheat","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866472","1.1.19","2205.0","","","","1"
"2016-07","Canada","2016A000011124","All wheat","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866473","1.1.20","2973.3","","","","1"
"2016-07","Canada","2016A000011124","Durum wheat","Total supplies","Metric tonnes","214","thousands","3","v73866474","1.2.1","6377.6","","","","1"
"2016-07","Canada","2016A000011124","Durum wheat","Total beginning stocks","Metric tonnes","214","thousands","3","v73866475","1.2.2","976.1","","","","1"
"2016-07","Canada","2016A000011124","Durum wheat","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866476","1.2.3","365.0","","","","1"
"2016-07","Canada","2016A000011124","Durum wheat","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866477","1.2.4","611.1","","","","1"
"2016-07","Canada","2016A000011124","Durum wheat","Production","Metric tonnes","214","thousands","3","v73866478","1.2.5","5388.7","","","","1"
"2016-07","Canada","2016A000011124","Durum wheat","Imports","Metric tonnes","214","thousands","3","v73866479","1.2.6","12.9","","","","1"
"2016-07","Canada","2016A000011124","Durum wheat","Total disposition","Metric tonnes","214","thousands","3","v73866480","1.2.7","6377.6","","","","1"
"2016-07","Canada","2016A000011124","Durum wheat","Total exports","Metric tonnes","214","thousands","3","v73866481","1.2.8","4514.1","","","","1"
"2016-07","Canada","2016A000011124","Durum wheat","Grain exports","Metric tonnes","214","thousands","3","v73866482","1.2.9","4497.7","","","","1"
"2016-07","Canada","2016A000011124","Durum wheat","Product exports","Metric tonnes","214","thousands","3","v73866483","1.2.10","16.4","","","","1"
"2016-07","Canada","2016A000011124","Durum wheat","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866484","1.2.11","763.3","","","","1"
"2016-07","Canada","2016A000011124","Durum wheat","Human food","Metric tonnes","214","thousands","3","v73866485","1.2.12","209.1","","","","1"
"2016-07","Canada","2016A000011124","Durum wheat","Seed requirements","Metric tonnes","214","thousands","3","v73866486","1.2.13","238.7","","","","1"
"2016-07","Canada","2016A000011124","Durum wheat","Industrial use","Metric tonnes","214","thousands","3","v73866487","1.2.14","0.0","","","","1"
"2016-07","Canada","2016A000011124","Durum wheat","Loss in handling","Metric tonnes","214","thousands","3","v73866488","1.2.15","3.4","","","","1"
"2016-07","Canada","2016A000011124","Durum wheat","Animal feed, waste and dockage","Metric tonnes","214","thousands","3","v73866489","1.2.16","312.2","","","","1"
"2016-07","Canada","2016A000011124","Durum wheat","Total ending stocks","Metric tonnes","214","thousands","3","v73866490","1.2.18","1100.3","","","","1"
"2016-07","Canada","2016A000011124","Durum wheat","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866491","1.2.19","480.0","","","","1"
"2016-07","Canada","2016A000011124","Durum wheat","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866492","1.2.20","620.3","","","","1"
"2016-07","Canada","2016A000011124","Wheat, excluding durum","Total supplies","Metric tonnes","214","thousands","3","v73866493","1.3.1","28478.9","","","","1"
"2016-07","Canada","2016A000011124","Wheat, excluding durum","Total beginning stocks","Metric tonnes","214","thousands","3","v73866494","1.3.2","6124.5","","","","1"
"2016-07","Canada","2016A000011124","Wheat, excluding durum","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866495","1.3.3","2503.0","","","","1"
"2016-07","Canada","2016A000011124","Wheat, excluding durum","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866496","1.3.4","3621.5","","","","1"
"2016-07","Canada","2016A000011124","Wheat, excluding durum","Production","Metric tonnes","214","thousands","3","v73866497","1.3.5","22258.7","","","","1"
"2016-07","Canada","2016A000011124","Wheat, excluding durum","Imports","Metric tonnes","214","thousands","3","v73866498","1.3.6","95.7","","","","1"
"2016-07","Canada","2016A000011124","Wheat, excluding durum","Total disposition","Metric tonnes","214","thousands","3","v73866499","1.3.7","28478.9","","","","1"
"2016-07","Canada","2016A000011124","Wheat, excluding durum","Total exports","Metric tonnes","214","thousands","3","v73866500","1.3.8","17190.8","","","","1"
"2016-07","Canada","2016A000011124","Wheat, excluding durum","Grain exports","Metric tonnes","214","thousands","3","v73866501","1.3.9","16929.5","","","","1"
"2016-07","Canada","2016A000011124","Wheat, excluding durum","Product exports","Metric tonnes","214","thousands","3","v73866502","1.3.10","261.3","","","","1"
"2016-07","Canada","2016A000011124","Wheat, excluding durum","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866503","1.3.11","7210.1","","","","1"
"2016-07","Canada","2016A000011124","Wheat, excluding durum","Human food","Metric tonnes","214","thousands","3","v73866504","1.3.12","2645.4","","","","1"
"2016-07","Canada","2016A000011124","Wheat, excluding durum","Seed requirements","Metric tonnes","214","thousands","3","v73866505","1.3.13","694.5","","","","1"
"2016-07","Canada","2016A000011124","Wheat, excluding durum","Industrial use","Metric tonnes","214","thousands","3","v73866506","1.3.14","664.0","","","","1"
"2016-07","Canada","2016A000011124","Wheat, excluding durum","Loss in handling","Metric tonnes","214","thousands","3","v73866507","1.3.15","27.0","","","","1"
"2016-07","Canada","2016A000011124","Wheat, excluding durum","Animal feed, waste and dockage","Metric tonnes","214","thousands","3","v73866508","1.3.16","3179.2","","","","1"
"2016-07","Canada","2016A000011124","Wheat, excluding durum","Total ending stocks","Metric tonnes","214","thousands","3","v73866509","1.3.18","4078.0","","","","1"
"2016-07","Canada","2016A000011124","Wheat, excluding durum","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866510","1.3.19","1725.0","","","","1"
"2016-07","Canada","2016A000011124","Wheat, excluding durum","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866511","1.3.20","2353.0","","","","1"
"2016-07","Canada","2016A000011124","Oats","Total supplies","Metric tonnes","214","thousands","3","v73866512","1.4.1","4145.6","","","","1"
"2016-07","Canada","2016A000011124","Oats","Total beginning stocks","Metric tonnes","214","thousands","3","v73866513","1.4.2","700.9","","","","1"
"2016-07","Canada","2016A000011124","Oats","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866514","1.4.3","522.0","","","","1"
"2016-07","Canada","2016A000011124","Oats","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866515","1.4.4","178.9","","","","1"
"2016-07","Canada","2016A000011124","Oats","Production","Metric tonnes","214","thousands","3","v73866516","1.4.5","3425.0","","","","1"
"2016-07","Canada","2016A000011124","Oats","Imports","Metric tonnes","214","thousands","3","v73866517","1.4.6","19.7","","","","1"
"2016-07","Canada","2016A000011124","Oats","Total disposition","Metric tonnes","214","thousands","3","v73866518","1.4.7","4145.6","","","","1"
"2016-07","Canada","2016A000011124","Oats","Total exports","Metric tonnes","214","thousands","3","v73866519","1.4.8","2233.5","","","","1"
"2016-07","Canada","2016A000011124","Oats","Grain exports","Metric tonnes","214","thousands","3","v73866520","1.4.9","1571.3","","","","1"
"2016-07","Canada","2016A000011124","Oats","Product exports","Metric tonnes","214","thousands","3","v73866521","1.4.10","662.2","","","","1"
"2016-07","Canada","2016A000011124","Oats","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866522","1.4.11","945.1","","","","1"
"2016-07","Canada","2016A000011124","Oats","Human food","Metric tonnes","214","thousands","3","v73866523","1.4.12","184.3","","","","1"
"2016-07","Canada","2016A000011124","Oats","Seed requirements","Metric tonnes","214","thousands","3","v73866524","1.4.13","96.8","","","","1"
"2016-07","Canada","2016A000011124","Oats","Industrial use","Metric tonnes","214","thousands","3","v73866525","1.4.14","0.0","","","","1"
"2016-07","Canada","2016A000011124","Oats","Loss in handling","Metric tonnes","214","thousands","3","v73866526","1.4.15","0.6","","","","1"
"2016-07","Canada","2016A000011124","Oats","Animal feed, waste and dockage","Metric tonnes","214","thousands","3","v73866527","1.4.16","663.4","","","","1"
"2016-07","Canada","2016A000011124","Oats","Total ending stocks","Metric tonnes","214","thousands","3","v73866528","1.4.18","967.0","","","","1"
"2016-07","Canada","2016A000011124","Oats","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866529","1.4.19","683.0","","","","1"
"2016-07","Canada","2016A000011124","Oats","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866530","1.4.20","284.0","","","","1"
"2016-07","Canada","2016A000011124","Barley","Total supplies","Metric tonnes","214","thousands","3","v73866531","1.5.1","9634.8","","","","1"
"2016-07","Canada","2016A000011124","Barley","Total beginning stocks","Metric tonnes","214","thousands","3","v73866532","1.5.2","1217.3","","","","1"
"2016-07","Canada","2016A000011124","Barley","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866533","1.5.3","1045.0","","","","1"
"2016-07","Canada","2016A000011124","Barley","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866534","1.5.4","172.3","","","","1"
"2016-07","Canada","2016A000011124","Barley","Production","Metric tonnes","214","thousands","3","v73866535","1.5.5","8256.6","","","","1"
"2016-07","Canada","2016A000011124","Barley","Imports","Metric tonnes","214","thousands","3","v73866536","1.5.6","160.9","","","","1"
"2016-07","Canada","2016A000011124","Barley","Total disposition","Metric tonnes","214","thousands","3","v73866537","1.5.7","9634.8","","","","1"
"2016-07","Canada","2016A000011124","Barley","Total exports","Metric tonnes","214","thousands","3","v73866538","1.5.8","1992.3","","","","1"
"2016-07","Canada","2016A000011124","Barley","Grain exports","Metric tonnes","214","thousands","3","v73866539","1.5.9","1171.8","","","","1"
"2016-07","Canada","2016A000011124","Barley","Product exports","Metric tonnes","214","thousands","3","v73866540","1.5.10","820.5","","","","1"
"2016-07","Canada","2016A000011124","Barley","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866541","1.5.11","6199.8","","","","1"
"2016-07","Canada","2016A000011124","Barley","Human food","Metric tonnes","214","thousands","3","v73866542","1.5.12","10.2","","","","1"
"2016-07","Canada","2016A000011124","Barley","Seed requirements","Metric tonnes","214","thousands","3","v73866543","1.5.13","223.7","","","","1"
"2016-07","Canada","2016A000011124","Barley","Industrial use","Metric tonnes","214","thousands","3","v73866544","1.5.14","126.1","","","","1"
"2016-07","Canada","2016A000011124","Barley","Loss in handling","Metric tonnes","214","thousands","3","v73866545","1.5.15","0.2","","","","1"
"2016-07","Canada","2016A000011124","Barley","Animal feed, waste and dockage","Metric tonnes","214","thousands","3","v73866546","1.5.16","5839.5","","","","1"
"2016-07","Canada","2016A000011124","Barley","Total ending stocks","Metric tonnes","214","thousands","3","v73866547","1.5.18","1442.7","","","","1"
"2016-07","Canada","2016A000011124","Barley","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866548","1.5.19","1288.0","","","","1"
"2016-07","Canada","2016A000011124","Barley","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866549","1.5.20","154.7","","","","1"
"2016-07","Canada","2016A000011124","Rye","Total supplies","Metric tonnes","214","thousands","3","v73866550","1.6.1","268.1","","","","1"
"2016-07","Canada","2016A000011124","Rye","Total beginning stocks","Metric tonnes","214","thousands","3","v73866551","1.6.2","42.2","","","","1"
"2016-07","Canada","2016A000011124","Rye","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866552","1.6.3","30.0","","","","1"
"2016-07","Canada","2016A000011124","Rye","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866553","1.6.4","12.2","","","","1"
"2016-07","Canada","2016A000011124","Rye","Production","Metric tonnes","214","thousands","3","v73866554","1.6.5","225.5","","","","1"
"2016-07","Canada","2016A000011124","Rye","Imports","Metric tonnes","214","thousands","3","v73866555","1.6.6","0.4","","","","1"
"2016-07","Canada","2016A000011124","Rye","Total disposition","Metric tonnes","214","thousands","3","v73866556","1.6.7","268.1","","","","1"
"2016-07","Canada","2016A000011124","Rye","Total exports","Metric tonnes","214","thousands","3","v73866557","1.6.8","100.8","","","","1"
"2016-07","Canada","2016A000011124","Rye","Grain exports","Metric tonnes","214","thousands","3","v73866558","1.6.9","98.2","","","","1"
"2016-07","Canada","2016A000011124","Rye","Product exports","Metric tonnes","214","thousands","3","v73866559","1.6.10","2.6","","","","1"
"2016-07","Canada","2016A000011124","Rye","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866560","1.6.11","116.3","","","","1"
"2016-07","Canada","2016A000011124","Rye","Human food","Metric tonnes","214","thousands","3","v73866561","1.6.12","16.1","","","","1"
"2016-07","Canada","2016A000011124","Rye","Seed requirements","Metric tonnes","214","thousands","3","v73866562","1.6.13","14.0","","","","1"
"2016-07","Canada","2016A000011124","Rye","Industrial use","Metric tonnes","214","thousands","3","v73866563","1.6.14","28.3","","","","1"
"2016-07","Canada","2016A000011124","Rye","Loss in handling","Metric tonnes","214","thousands","3","v73866564","1.6.15","0.0","","","","1"
"2016-07","Canada","2016A000011124","Rye","Animal feed, waste and dockage","Metric tonnes","214","thousands","3","v73866565","1.6.16","57.9","","","","1"
"2016-07","Canada","2016A000011124","Rye","Total ending stocks","Metric tonnes","214","thousands","3","v73866566","1.6.18","51.0","","","","1"
"2016-07","Canada","2016A000011124","Rye","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866567","1.6.19","34.0","","","","1"
"2016-07","Canada","2016A000011124","Rye","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866568","1.6.20","17.0","","","","1"
"2016-07","Canada","2016A000011124","Flaxseed","Total supplies","Metric tonnes","214","thousands","3","v73866569","1.7.1","1055.7","","","","1"
"2016-07","Canada","2016A000011124","Flaxseed","Total beginning stocks","Metric tonnes","214","thousands","3","v73866570","1.7.2","99.1","","","","1"
"2016-07","Canada","2016A000011124","Flaxseed","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866571","1.7.3","61.0","","","","1"
"2016-07","Canada","2016A000011124","Flaxseed","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866572","1.7.4","38.1","","","","1"
"2016-07","Canada","2016A000011124","Flaxseed","Production","Metric tonnes","214","thousands","3","v73866573","1.7.5","943.1","","","","1"
"2016-07","Canada","2016A000011124","Flaxseed","Imports","Metric tonnes","214","thousands","3","v73866574","1.7.6","13.5","","","","1"
"2016-07","Canada","2016A000011124","Flaxseed","Total disposition","Metric tonnes","214","thousands","3","v73866575","1.7.7","1055.7","","","","1"
"2016-07","Canada","2016A000011124","Flaxseed","Total exports","Metric tonnes","214","thousands","3","v73866576","1.7.8","630.7","","","","1"
"2016-07","Canada","2016A000011124","Flaxseed","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866577","1.7.11","146.4","","","","1"
"2016-07","Canada","2016A000011124","Flaxseed","Human food","Metric tonnes","214","thousands","3","v73866578","1.7.12","0.0","","","","1"
"2016-07","Canada","2016A000011124","Flaxseed","Seed requirements","Metric tonnes","214","thousands","3","v73866579","1.7.13","16.2","","","","1"
"2016-07","Canada","2016A000011124","Flaxseed","Industrial use","Metric tonnes","214","thousands","3","v73866580","1.7.14","0.0","","","","1"
"2016-07","Canada","2016A000011124","Flaxseed","Loss in handling","Metric tonnes","214","thousands","3","v73866581","1.7.15","0.8","","","","1"
"2016-07","Canada","2016A000011124","Flaxseed","Animal feed, waste and dockage","Metric tonnes","214","thousands","3","v73866582","1.7.16","129.4","","","","1"
"2016-07","Canada","2016A000011124","Flaxseed","Total ending stocks","Metric tonnes","214","thousands","3","v73866583","1.7.18","278.6","","","","1"
"2016-07","Canada","2016A000011124","Flaxseed","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866584","1.7.19","174.0","","","","1"
"2016-07","Canada","2016A000011124","Flaxseed","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866585","1.7.20","104.6","","","","1"
"2016-07","Canada","2016A000011124","Canola","Total supplies","Metric tonnes","214","thousands","3","v73866586","1.8.1","21054.8","","","","1"
"2016-07","Canada","2016A000011124","Canola","Total beginning stocks","Metric tonnes","214","thousands","3","v73866587","1.8.2","2573.3","","","","1"
"2016-07","Canada","2016A000011124","Canola","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866588","1.8.3","1235.0","","","","1"
"2016-07","Canada","2016A000011124","Canola","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866589","1.8.4","1338.3","","","","1"
"2016-07","Canada","2016A000011124","Canola","Production","Metric tonnes","214","thousands","3","v73866590","1.8.5","18376.5","","","","1"
"2016-07","Canada","2016A000011124","Canola","Imports","Metric tonnes","214","thousands","3","v73866591","1.8.6","105.0","","","","1"
"2016-07","Canada","2016A000011124","Canola","Total disposition","Metric tonnes","214","thousands","3","v73866592","1.8.7","21054.8","","","","1"
"2016-07","Canada","2016A000011124","Canola","Total exports","Metric tonnes","214","thousands","3","v73866593","1.8.8","10299.0","","","","1"
"2016-07","Canada","2016A000011124","Canola","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866594","1.8.11","8665.0","","","","1"
"2016-07","Canada","2016A000011124","Canola","Human food","Metric tonnes","214","thousands","3","v73866595","1.8.12","0.0","","","","1"
"2016-07","Canada","2016A000011124","Canola","Seed requirements","Metric tonnes","214","thousands","3","v73866596","1.8.13","59.1","","","","1"
"2016-07","Canada","2016A000011124","Canola","Industrial use","Metric tonnes","214","thousands","3","v73866597","1.8.14","8315.4","","","","1"
"2016-07","Canada","2016A000011124","Canola","Loss in handling","Metric tonnes","214","thousands","3","v73866598","1.8.15","0.7","","","","1"
"2016-07","Canada","2016A000011124","Canola","Animal feed, waste and dockage","Metric tonnes","214","thousands","3","v73866599","1.8.16","289.8","","","","1"
"2016-07","Canada","2016A000011124","Canola","Total ending stocks","Metric tonnes","214","thousands","3","v73866600","1.8.18","2090.8","","","","1"
"2016-07","Canada","2016A000011124","Canola","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866601","1.8.19","990.0","","","","1"
"2016-07","Canada","2016A000011124","Canola","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866602","1.8.20","1100.8","","","","1"
"2016-07","Canada","2016A000011124","Soybeans","Total supplies","Metric tonnes","214","thousands","3","v73866603","1.9.1","7232.8","","","","1"
"2016-07","Canada","2016A000011124","Soybeans","Total beginning stocks","Metric tonnes","214","thousands","3","v73866604","1.9.2","457.6","","","","1"
"2016-07","Canada","2016A000011124","Soybeans","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866605","1.9.3","117.0","","","","1"
"2016-07","Canada","2016A000011124","Soybeans","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866606","1.9.4","340.6","","","","1"
"2016-07","Canada","2016A000011124","Soybeans","Production","Metric tonnes","214","thousands","3","v73866607","1.9.5","6456.3","","","","1"
"2016-07","Canada","2016A000011124","Soybeans","Imports","Metric tonnes","214","thousands","3","v73866608","1.9.6","319.0","","","","1"
"2016-07","Canada","2016A000011124","Soybeans","Total disposition","Metric tonnes","214","thousands","3","v73866609","1.9.7","7232.8","","","","1"
"2016-07","Canada","2016A000011124","Soybeans","Total exports","Metric tonnes","214","thousands","3","v73866610","1.9.8","4190.6","","","","1"
"2016-07","Canada","2016A000011124","Soybeans","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866611","1.9.11","2662.7","","","","1"
"2016-07","Canada","2016A000011124","Soybeans","Seed requirements","Metric tonnes","214","thousands","3","v73866612","1.9.13","231.2","","","","1"
"2016-07","Canada","2016A000011124","Soybeans","Industrial use","Metric tonnes","214","thousands","3","v73866613","1.9.14","1922.8","","","","1"
"2016-07","Canada","2016A000011124","Soybeans","Other domestic disappearance","Metric tonnes","214","thousands","3","v73866614","1.9.17","508.7","","","","1"
"2016-07","Canada","2016A000011124","Soybeans","Total ending stocks","Metric tonnes","214","thousands","3","v73866615","1.9.18","379.6","","","","1"
"2016-07","Canada","2016A000011124","Soybeans","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866616","1.9.19","16.0","","","","1"
"2016-07","Canada","2016A000011124","Soybeans","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866617","1.9.20","363.6","","","","1"
"2016-07","Canada","2016A000011124","Dry peas","Total supplies","Metric tonnes","214","thousands","3","v73866618","1.10.1","3900.1","","","","1"
"2016-07","Canada","2016A000011124","Dry peas","Total beginning stocks","Metric tonnes","214","thousands","3","v73866619","1.10.2","684.0","","","","1"
"2016-07","Canada","2016A000011124","Dry peas","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866620","1.10.3","555.0","","","","1"
"2016-07","Canada","2016A000011124","Dry peas","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866621","1.10.4","129.0","","","","1"
"2016-07","Canada","2016A000011124","Dry peas","Production","Metric tonnes","214","thousands","3","v73866622","1.10.5","3200.7","","","","1"
"2016-07","Canada","2016A000011124","Dry peas","Imports","Metric tonnes","214","thousands","3","v73866623","1.10.6","15.4","","","","1"
"2016-07","Canada","2016A000011124","Dry peas","Total disposition","Metric tonnes","214","thousands","3","v73866624","1.10.7","3900.1","","","","1"
"2016-07","Canada","2016A000011124","Dry peas","Total exports","Metric tonnes","214","thousands","3","v73866625","1.10.8","2646.5","","","","1"
"2016-07","Canada","2016A000011124","Dry peas","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866626","1.10.11","1079.4","","","","1"
"2016-07","Canada","2016A000011124","Dry peas","Seed requirements","Metric tonnes","214","thousands","3","v73866627","1.10.13","287.1","","","","1"
"2016-07","Canada","2016A000011124","Dry peas","Other domestic disappearance","Metric tonnes","214","thousands","3","v73866628","1.10.17","792.3","","","","1"
"2016-07","Canada","2016A000011124","Dry peas","Total ending stocks","Metric tonnes","214","thousands","3","v73866629","1.10.18","174.2","","","","1"
"2016-07","Canada","2016A000011124","Dry peas","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866630","1.10.19","98.0","","","","1"
"2016-07","Canada","2016A000011124","Dry peas","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866631","1.10.20","76.2","","","","1"
"2016-07","Canada","2016A000011124","Lentils","Total supplies","Metric tonnes","214","thousands","3","v73866632","1.11.1","2919.8","","","","1"
"2016-07","Canada","2016A000011124","Lentils","Total beginning stocks","Metric tonnes","214","thousands","3","v73866633","1.11.2","363.0","","","","1"
"2016-07","Canada","2016A000011124","Lentils","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866634","1.11.3","320.0","","","","1"
"2016-07","Canada","2016A000011124","Lentils","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866635","1.11.4","43.0","","","","1"
"2016-07","Canada","2016A000011124","Lentils","Production","Metric tonnes","214","thousands","3","v73866636","1.11.5","2540.5","","","","1"
"2016-07","Canada","2016A000011124","Lentils","Imports","Metric tonnes","214","thousands","3","v73866637","1.11.6","16.3","","","","1"
"2016-07","Canada","2016A000011124","Lentils","Total disposition","Metric tonnes","214","thousands","3","v73866638","1.11.7","2919.8","","","","1"
"2016-07","Canada","2016A000011124","Lentils","Total exports","Metric tonnes","214","thousands","3","v73866639","1.11.8","2144.5","","","","1"
"2016-07","Canada","2016A000011124","Lentils","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866640","1.11.11","701.9","","","","1"
